date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,6,PU,,-,-,Gondor (IRE),10,G,159,,-,-,7.00,Conor Stone-Walsh,C A Murphy,,106,–,Ask (GB),Good Bye Dolly (IRE),Buckskin,Murphys Law Syndicate,Towards rear throughout - jumped right 2 out (usual 3 out) - soon eased - pulled up approaching last(op 17/2)
2025-05-12,IRE,Killarney (IRE),7:08,Dan Linehans Handicap Chase,Chase,,,,5yo+,,2m4½f,20.5f,4115,Yielding,15,14,PU,,-,-,Another Ocana (IRE),8,G,154,,-,-,51.00,E Walsh,L J Archdeacon,,98,–,Court Cave (IRE),Belleline (IRE),Norwich,Tribes Royals Rebels Syndicate,Midfield - dropped to rear 3 out (usual 4 out) - soon detached - pulled up approaching last(tchd 40/1)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,5,1,,0,0,Bartlemy Boy (GB),7,G,154,,5:58.40,358.40,7.50,Mr S Cotter,Michael Barry,€5900,–,–,Pethers Moon (IRE),Vicky Jane GB,Kayf Tara,Michael Barry,Prominent - ridden and led 2 out - jockey dropped whip and faced challenge run-in - stayed on(op 9/1)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,2,2,,.75,.75,Dundaniel (IRE),10,G,158,,5:58.55,358.55,41.00,Mr P W Gleeson,Patrick J F Hassett,€1900,–,–,Getaway (GER),Helen Mag (IRE),Oscar,One In The Barrell Syndicate,In touch with leaders - steady headway before 3 out - outpaced 2 out - rallied and pressed winner run-in - stayed on(op 28/1 tchd 25/1)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,4,3,,2.25,1.5,Lifetime Ambition (IRE),10,G,158,,5:58.85,358.85,1.67,Mr R James,P M J Doyle,€900,–,–,Kapgarde (FR),Jeanquiri (FR),Mansonnien,Linda Mulcahy Roger Obyrne,Took keen hold - raced wide - held up in rear - headway to lead 3rd - headed before 3 out - outpaced after 2 out - rallied run-in - no extra towards finish(op 1/2)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,10,4,,4.75,2.5,Plan Of Attack (IRE),12,G,154,b,5:59.35,359.35,15.00,Mr B Finn,Henry De Bromhead,€400,–,–,Court Cave (IRE),Loadsofability (IRE),Supreme Leader,Ben Halsall,Led narrowly - headed and raced in second 3rd - led again before 3 out - headed 2 out - weakened final 110yds(op 12/1 tchd 10/1 and tchd 16/1)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,6,5,,9.5,4.75,Bugs Moran (IRE),8,G,154,,6:0.30,360.30,5.00,Mr Alan OSullivan,Eugene M OSullivan,€200,–,–,Pour Moi (IRE),Vivachi (IRE),Red Ransom,Jack Singleton,Held up in rear - not fluent 11th - headway on outer after 4 out - outpaced before 2 out - stayed on final 110yds(op 11/2)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,3,6,,18.5,9,Early Doors (FR),12,G,165,b,6:2.10,362.10,5.50,Mr Derek OConnor,E Bolger,€100,–,–,Soldier Of Fortune (IRE),Ymlaen (IRE),Desert Prince,John P Mcmanus,Didn't always jump with fluency - mistake 1st - always behind(op 13/2)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,11,7,,23.25,4.75,Carrig Wells (IRE),10,M,153,p,6:3.05,363.05,81.00,Mr D M Fitzgerald,Martin Paul Fitzgerald,,–,–,Mores Wells (GB),Suspended (IRE),Flemensfirth,J A Fitzgerald,Towards rear - headway on outer 4 out - weakened 3 out(tchd 100/1)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,7,F,,-,-,Fox Hardaway (IRE),8,G,154,,-,-,126.00,Mr M J Kenneally,Terence Leonard,,–,–,Sageburg (IRE),Hurricane Society (IRE),Moscow Society,Miss Deirdre Agnes Connolly,In rear - not fluent 8th - no chance when fell 2 out(op 66/1)
2025-05-12,IRE,Killarney (IRE),7:43,Alan Ball Memorial Hunters Chase,Chase,,,,5yo+,,2m7f,23f,4627,Yielding,9,1,PU,,-,-,Grange Island (IRE),9,G,161,tp,-,-,126.00,Mr J G Murphy,W J Burke,,–,–,Shirocco (GER),Bell Star (IRE),Roselier,Martin C Fleming,In touch with leaders on outer - reminder 8th - dropped to rear before 10th - lost touch 4 out - pulled up 3 out(op 66/1)
