date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,13,7,,42,15,Brazil (IRE),7,G,144,tp,7:8.70,428.70,9.50,Mark Walsh,Padraig Roche,,120,–,Galileo (IRE),Dialafara (FR),Anabaa,John P Mcmanus,Towards rear - slow jump and pushed along briefly 2nd - midfield after 3rd - pushed along 5 out - no impression after 4 out(op 15/2 tchd 13/2)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,1,8,,44,2,Panda Boy (IRE),9,G,161,,7:9.10,429.10,15.00,John Shinnick,Martin Brassil,,142,–,Valirann (FR),Ballymartintheatre (IRE),Kings Theatre,Old Pals Partnership,Prominent - weakened from 4 out(op 11/1 tchd 9/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,8,9,,45,1,Gaelic Arc (IRE),9,G,149,,7:9.30,429.30,11.00,Daniel King,John Patrick Ryan,,125,–,Arcadio (GER),Great Jane (FR),Great Palm,Mark R D Fleming T Westropp Bennett,Took keen hold - raced wide - prominent - led after 3rd - headed and prominent 7th - led again 9th - 8 lengths ahead 12th - much reduced lead 4 out - soon headed and weakened(op 22/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,9,10,,48.25,3.25,Gold Bullion (FR),9,G,148,,7:9.95,429.95,34.00,Darragh OKeeffe,Sarah Joanna Connell,,124,–,Fame And Glory (GB),Tornade DAinay (FR),Robin Des Champs,Malcolm C Denmark,In touch with leaders - weakened after 4 out(tchd 25/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,3,PU,,-,-,Stealthy Tom (IRE),10,G,164,b,-,-,17.00,Simon Torrens,E Bolger,,140,–,Yeats (IRE),Hi Native (IRE),Be My Native,John P Mcmanus,Towards rear - weakened 4 out - pulled up before 3 out(op 14/1 tchd 18/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,12,PU,,-,-,Hascoeur Clermont (FR),8,G,140,,-,-,29.00,Shane OCallaghan,Charles Coakley,,121,–,Montmartre (FR),Kalidria Beauchene (FR),Califet,Team Hascoeur Syndicate,Prominent - weakened quickly from 13th - pulled up before 4 out (jockey said gelding stopped very quickly)(op 22/1 tchd 20/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,14,PU,,-,-,Quest With Speed (IRE),8,G,137,b,-,-,11.00,Paddy Hanlon,John Joseph Hanlon,,120,–,Quest For Peace (IRE),Dream Of Scorpion (IRE),Scorpion,W Carroll,Never going well - in rear - pushed along 7th - pulled up before 3 out(op 9/1 tchd 8/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Chase,,,,5yo+,,3m2f,26f,5230,Yielding,14,7,PU,,-,-,Lightkeeper (IRE),7,G,154,tb,-,-,51.00,Jordan Gainford,Gordon Elliott,,130,–,Walk In The Park (IRE),Our Victoria (IRE),Old Vic,Barstool Prophets Syndicate,Midfield - weakened quickly after 4 out - pulled up before 3 out(op 25/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,10,1,,0,0,Midnight Jet (IRE),4,G,164,,4:18.00,258.00,4.50,Mr Derek OConnor,S Curling,€5900,–,–,Maxios (GB),Ballinderry Moth (IRE),Yeats,S Curling,In touch with leaders - dropped to midfield after 5f - in touch with leaders over 3f out - disputed lead from over 2f out - soon bumped then sustained duel with runner-up - carried left inside final furlong - led clearly final 110yds(op 3/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,4,2,,1.75,1.75,Galileo Sand (IRE),4,G,164,,4:18.35,258.35,3.00,Mr J L Gleeson,Joseph Patrick OBrien,€1900,–,–,Galileo (IRE),Messias Da Silva (USA),Tale Of The Cat,Bronsan Racing,Prominent - disputed lead from over 2f out - soon bumped then sustained duel with winner - drifted left inside final furlong - headed and no extra final 110yds(op 6/4)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,6,3,,9.25,7.5,Grey Jude (IRE),4,G,157,,4:19.85,259.85,29.00,Mr A P Ryan,Connor King,€900,–,–,Capri (IRE),Another Nudge (IRE),Getaway,Mak King Racing Syndicate,Prominent - outpaced from under 2f out - no match for first two(op 25/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,1,4,,18.25,9,Claude (IRE),4,G,164,,4:21.65,261.65,3.00,Mr P W Mullins,Joseph Patrick OBrien,€400,–,–,Caravaggio (USA),An Cailin Orga (IRE),Galileo,M A Ryan,Towards rear - headway over 3f out - stayed on(op 7/2)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,7,5,,25.75,7.5,Le Diablo (FR),4,G,164,,4:23.15,263.15,13.00,Mr H C Swan,P M J Doyle,€200,–,–,Bathyrhon (GER),Diablesse Royale (FR),Saint Des Saints,Mrs Mary Doyle,Midfield - stayed on from over 2f out(tchd 11/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,11,6,,30.5,4.75,Power Of Words (IRE),4,G,157,,4:24.10,264.10,11.00,Mr J H Williamson,Gordon Elliott,€100,–,–,Poets Word (IRE),Murahana (IRE),Invincible Spirit,F Morris,Midfield - in touch with leaders 5f out - no extra from 2f out(tchd 11/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,2,7,,31.75,1.25,Coolnav (IRE),4,G,157,,4:24.35,264.35,81.00,Mr M J McGrath,Roger Joseph McGrath,,–,–,Sholokhov (IRE),Beg La Eile (IRE),Lahib,Ms M J Mcgrath,Took keen hold - in touch with leaders - pulled way into lead with one circuit to go - headed and weakened from over 2f out(tchd 100/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,5,8,,33,1.25,Glenrush Bay (IRE),4,G,164,h,4:24.60,264.60,11.00,Mr D G Lavery,Gavin Cromwell,,–,–,Hillstar (GB),Mandasini (IRE),Dr Massini,Tom Phelan Martin M Dunne,In rear - some headway 4f out - tenderly handled and no impression from 2f out(op 16/1 tchd 15/2)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,12,9,,51,18,Ullr (IRE),4,G,157,,4:28.20,268.20,126.00,Shaun Greene,R Donohoe,,–,–,Snow Sky (GB),Tirsanah (IRE),Cape Cross,Mrs L Graffin,In rear - midfield 6f out - no impression 3f out
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,3,10,,72,21,El Galvino (GB),4,G,157,,4:32.40,272.40,41.00,Paddy Hanlon,Andrew Lee,,–,–,Outstrip (GB),Thankyou Very Much GB,Lucky Story,Back On Track Syndicate,Towards rear throughout(op 50/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,13,11,,72.75,.75,Middlethird Marvel (GB),4,F,150,,4:32.55,272.55,201.00,Mr Alan OSullivan,Norman Lee,,–,–,Barraquero (IRE),Imperial Topaz (FR),Dutch Art,Joe Howard,Soon midfield - weakened 5f out(op 150/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,8,12,,74.5,1.75,Little Dimmy (IRE),4,G,157,,4:32.90,272.90,67.00,Mr J M Halford,Cian Collins,,–,–,Maxios (GB),Copper Kate (IRE),Saddlers Hall,Cian Collins,Fractious at the post - in rear throughout(op 50/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,NH Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,9,13,,130.5,56,Luke The Crook (IRE),4,G,157,,4:44.10,284.10,51.00,Mr M J Kenneally,Eoin Christopher McCarthy,,–,–,Vadamos (FR),The Three Colleens (IRE),Presenting,Sean Maguire,Took keen hold - led - headed and prominent with one circuit to go - weakened 4f out - tailed off(op 66/1 tchd 80/1)
