date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,13,7,,42,15,Brazil (IRE),7,G,144,tp,7:8.70,428.70,9.50,Mark Walsh,Padraig Roche,,120,–,Galileo (IRE),Dialafara (FR),Anabaa,John P Mcmanus,Towards rear - slow jump and pushed along briefly 2nd - midfield after 3rd - pushed along 5 out - no impression after 4 out(op 15/2 tchd 13/2)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,1,8,,44,2,Panda Boy (IRE),9,G,161,,7:9.10,429.10,15.00,John Shinnick,Martin Brassil,,142,–,Valirann (FR),Ballymartintheatre (IRE),Kings Theatre,Old Pals Partnership,Prominent - weakened from 4 out(op 11/1 tchd 9/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,8,9,,45,1,Gaelic Arc (IRE),9,G,149,,7:9.30,429.30,11.00,Daniel King,John Patrick Ryan,,125,–,Arcadio (GER),Great Jane (FR),Great Palm,Mark R D Fleming T Westropp Bennett,Took keen hold - raced wide - prominent - led after 3rd - headed and prominent 7th - led again 9th - 8 lengths ahead 12th - much reduced lead 4 out - soon headed and weakened(op 22/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,9,10,,48.25,3.25,Gold Bullion (FR),9,G,148,,7:9.95,429.95,34.00,Darragh OKeeffe,Sarah Joanna Connell,,124,–,Fame And Glory (GB),Tornade DAinay (FR),Robin Des Champs,Malcolm C Denmark,In touch with leaders - weakened after 4 out(tchd 25/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,3,PU,,-,-,Stealthy Tom (IRE),10,G,164,b,-,-,17.00,Simon Torrens,E Bolger,,140,–,Yeats (IRE),Hi Native (IRE),Be My Native,John P Mcmanus,Towards rear - weakened 4 out - pulled up before 3 out(op 14/1 tchd 18/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,12,PU,,-,-,Hascoeur Clermont (FR),8,G,140,,-,-,29.00,Shane OCallaghan,Charles Coakley,,121,–,Montmartre (FR),Kalidria Beauchene (FR),Califet,Team Hascoeur Syndicate,Prominent - weakened quickly from 13th - pulled up before 4 out (jockey said gelding stopped very quickly)(op 22/1 tchd 20/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,14,PU,,-,-,Quest With Speed (IRE),8,G,137,b,-,-,11.00,Paddy Hanlon,John Joseph Hanlon,,120,–,Quest For Peace (IRE),Dream Of Scorpion (IRE),Scorpion,W Carroll,Never going well - in rear - pushed along 7th - pulled up before 3 out(op 9/1 tchd 8/1)
2025-05-11,IRE,Killarney (IRE),4:50,Tote Killarney National Handicap Chase,Flat,,,,5yo+,,3m2f,26f,5230,Yielding,14,7,PU,,-,-,Lightkeeper (IRE),7,G,154,tb,-,-,51.00,Jordan Gainford,Gordon Elliott,,130,–,Walk In The Park (IRE),Our Victoria (IRE),Old Vic,Barstool Prophets Syndicate,Midfield - weakened quickly after 4 out - pulled up before 3 out(op 25/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,10,1,,0,0,Midnight Jet (IRE),4,G,164,,4:18.00,258.00,4.50,Mr Derek OConnor,S Curling,€5900,–,–,Maxios (GB),Ballinderry Moth (IRE),Yeats,S Curling,In touch with leaders - dropped to midfield after 5f - in touch with leaders over 3f out - disputed lead from over 2f out - soon bumped then sustained duel with runner-up - carried left inside final furlong - led clearly final 110yds(op 3/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,4,2,,1.75,1.75,Galileo Sand (IRE),4,G,164,,4:18.35,258.35,3.00,Mr J L Gleeson,Joseph Patrick OBrien,€1900,–,–,Galileo (IRE),Messias Da Silva (USA),Tale Of The Cat,Bronsan Racing,Prominent - disputed lead from over 2f out - soon bumped then sustained duel with winner - drifted left inside final furlong - headed and no extra final 110yds(op 6/4)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,6,3,,9.25,7.5,Grey Jude (IRE),4,G,157,,4:19.85,259.85,29.00,Mr A P Ryan,Connor King,€900,–,–,Capri (IRE),Another Nudge (IRE),Getaway,Mak King Racing Syndicate,Prominent - outpaced from under 2f out - no match for first two(op 25/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,1,4,,18.25,9,Claude (IRE),4,G,164,,4:21.65,261.65,3.00,Mr P W Mullins,Joseph Patrick OBrien,€400,–,–,Caravaggio (USA),An Cailin Orga (IRE),Galileo,M A Ryan,Towards rear - headway over 3f out - stayed on(op 7/2)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,7,5,,25.75,7.5,Le Diablo (FR),4,G,164,,4:23.15,263.15,13.00,Mr H C Swan,P M J Doyle,€200,–,–,Bathyrhon (GER),Diablesse Royale (FR),Saint Des Saints,Mrs Mary Doyle,Midfield - stayed on from over 2f out(tchd 11/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,11,6,,30.5,4.75,Power Of Words (IRE),4,G,157,,4:24.10,264.10,11.00,Mr J H Williamson,Gordon Elliott,€100,–,–,Poets Word (IRE),Murahana (IRE),Invincible Spirit,F Morris,Midfield - in touch with leaders 5f out - no extra from 2f out(tchd 11/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,2,7,,31.75,1.25,Coolnav (IRE),4,G,157,,4:24.35,264.35,81.00,Mr M J McGrath,Roger Joseph McGrath,,–,–,Sholokhov (IRE),Beg La Eile (IRE),Lahib,Ms M J Mcgrath,Took keen hold - in touch with leaders - pulled way into lead with one circuit to go - headed and weakened from over 2f out(tchd 100/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,5,8,,33,1.25,Glenrush Bay (IRE),4,G,164,h,4:24.60,264.60,11.00,Mr D G Lavery,Gavin Cromwell,,–,–,Hillstar (GB),Mandasini (IRE),Dr Massini,Tom Phelan Martin M Dunne,In rear - some headway 4f out - tenderly handled and no impression from 2f out(op 16/1 tchd 15/2)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,12,9,,51,18,Ullr (IRE),4,G,157,,4:28.20,268.20,126.00,Shaun Greene,R Donohoe,,–,–,Snow Sky (GB),Tirsanah (IRE),Cape Cross,Mrs L Graffin,In rear - midfield 6f out - no impression 3f out
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,3,10,,72,21,El Galvino (GB),4,G,157,,4:32.40,272.40,41.00,Paddy Hanlon,Andrew Lee,,–,–,Outstrip (GB),Thankyou Very Much GB,Lucky Story,Back On Track Syndicate,Towards rear throughout(op 50/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,13,11,,72.75,.75,Middlethird Marvel (GB),4,F,150,,4:32.55,272.55,201.00,Mr Alan OSullivan,Norman Lee,,–,–,Barraquero (IRE),Imperial Topaz (FR),Dutch Art,Joe Howard,Soon midfield - weakened 5f out(op 150/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,8,12,,74.5,1.75,Little Dimmy (IRE),4,G,157,,4:32.90,272.90,67.00,Mr J M Halford,Cian Collins,,–,–,Maxios (GB),Copper Kate (IRE),Saddlers Hall,Cian Collins,Fractious at the post - in rear throughout(op 50/1)
2025-05-11,IRE,Killarney (IRE),5:25,Killarney Racegoers (Pro/Am) INH Flat Race,Flat,,,,4yo,,2m1f,17f,3420,Yielding,13,9,13,,130.5,56,Luke The Crook (IRE),4,G,157,,4:44.10,284.10,51.00,Mr M J Kenneally,Eoin Christopher McCarthy,,–,–,Vadamos (FR),The Three Colleens (IRE),Presenting,Sean Maguire,Took keen hold - led - headed and prominent with one circuit to go - weakened 4f out - tailed off(op 66/1 tchd 80/1)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,2,1,4,0,0,Veras Secret (IRE),6,M,135,,1:31.21,91.21,6.50,Seamie Heffernan,John James Feane,€35400,96,–,Epaulette (AUS),Pure Jazz (IRE),Marju,J Browne,Made all - increased tempo over 2f out - clear when ridden over 1f out - eased towards finish - unchallenged(op 13/2)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,7,2,7,4,4,Fiery Lucy (GB),3,F,123,,1:32.01,92.01,5.50,Gary Carroll,Gavin Cromwell,€11400,107,–,Without Parole (GB),Craighall GB,Dubawi,Lindsay Larochedunphy Family Syndicate,In touch with leaders - headway over 1f out - chased clear leader final 110yds - kept on(op 4/1 tchd 7/2)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,4,3,1,4.25,0.3,Bella Isabella (IRE),3,F,123,,1:32.06,92.06,13.00,Chris Hayes,D K Weld,€5400,–,–,Wootton Bassett (GB),Carla Bianca (IRE),Dansili,Moyglare Stud Farm,Dwelt start - took keen hold - soon raced in second - chased clear leader over 1f out - lost second final 110yds - kept on(op 11/1)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,3,4,8,5,.75,Vespertilio (FR),4,F,135,,1:32.21,92.21,2.25,Dylan Browne McMonagle,W McCreery,€2400,107,–,Night Of Thunder (IRE),Prudente (FR),Dansili,Al Shiraaa Racing Limited,Towards rear on outer - headway over 1f out - no extra final 110yds(op 11/8 tchd 13/8)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,8,5,2,5.75,.75,Sweet Chariot (IRE),3,F,123,b,1:32.36,92.36,11.00,Wayne Lordan,A P OBrien,€1200,88,–,Wootton Bassett (GB),Clemmie (IRE),Galileo,Mrs John Magnier Michael Tabor Derrick Smith,In touch with leaders - no extra inside final furlong(tchd 9/1)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,5,6,6,8,2.25,Chantez (IRE),3,F,123,h,1:32.81,92.81,6.50,James Ryan,G M Lyons,€600,102,–,Wootton Bassett (GB),Lady Lara (IRE),Excellent Art,Newtown Anner Stud Farm Ltd,Always behind(op 5/1 tchd 6/1)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,1,7,3,8.5,.5,Elinor Dashwood (IRE),4,F,135,h,1:32.91,92.91,126.00,Adam Caffrey,Adrian McGuinness,,92,–,Kodi Bear (IRE),Scarlet Plum GB,Pivotal,Mrs C Cashman,Towards rear throughout(op 80/1 tchd 150/1)
2025-05-11,IRE,Leopardstown (IRE),2:20,Al Shiraaa Racing Mutamakina Stakes  (Fillies & Mares),Flat,,Group 3,,3yo+,F & M,7f,7f,1457,Good,8,6,8,5,9.75,1.25,Easy Mover (IRE),3,F,123,,1:33.16,93.16,19.00,Gavin Ryan,A P OBrien,,97,–,Wootton Bassett (GB),Rain Goddess (IRE),Galileo,Derrick Smith Mrs John Magnier Michael Tabor,Dwelt start - always behind(op 16/1 tchd 20/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,9,1,9,0,0,Zodiac Bear (IRE),3,G,134,,1:31.33,91.33,6.00,Ben Coen,J P Murtagh,€8850,–,–,Kodi Bear (IRE),Tut (IRE),Intikhab,Mcpeake Investmentsni Ltd,Midfield on outer - headway over 2f out - led 1f out - ridden when edged left and went clear final 110yds - readily(op 15/2)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,3,2,5,4.25,4.25,Esherann (FR),3,C,134,,1:32.18,92.18,3.50,Chris Hayes,D K Weld,€2850,–,–,Wootton Bassett (GB),Eshera (IRE),Oratorio,Exors Of The Late H H Aga Khan,Prominent - went second final 110yds - no match for winner(op 7/4)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,5,3,11,4.75,.5,Monkstown (IRE),3,C,134,,1:32.28,92.28,3.25,Wayne Lordan,A P OBrien,€1350,–,–,No Nay Never (USA),Lesson In Life GB,Duke Of Marmalade,Mrs John Magnier Michael Tabor Derrick Smith,Pressed leader - no extra final 110yds(op 13/8)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,4,4,4,5,0.3,Knockmark (GB),3,G,134,t,1:32.33,92.33,4.20,Gary Carroll,G M Lyons,€600,–,–,Havana Grey (GB),Starlight June GB,Hellvelyn,Mark Dobbin,Led but pestered - headed 1f out - no extra final 110yds(op 5/1 tchd 3/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,6,5,2,5.5,.5,Petes Dream (IRE),3,G,134,,1:32.43,92.43,17.00,Andrew Slattery,Andrew Slattery,€300,–,–,Elzaam (AUS),Michaels Missile (IRE),Majestic Missile,Declan Michael Diviney,Took keen hold - soon in touch with leaders - steady headway when repeatedly short of room over 1f out - switched right and kept on final 110yds - not reach leaders (jockey said gelding got no run up the straight)(op 18/1 tchd 20/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,7,6,3,6.25,.75,Scarlet Raider (USA),3,G,134,,1:32.58,92.58,23.00,Gavin Ryan,Emmet Mullins,€150,–,–,Game Winner (USA),Emburs Song (CAN),Unbridleds Song,Emmet Mullins,In touch with leaders - no extra inside final furlong(op 28/1 tchd 33/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,8,7,12,11,4.75,Teffian Warrior (IRE),3,G,131,,1:33.53,93.53,15.00,Jamie Powell,Ciaran Murphy,,–,–,Starspangledbanner (AUS),Ardiente GB,Australia,Niall Cathal Slevin,Dwelt start - took keen hold - in rear - brief headway when edged left over 1f out - never dangerous(tchd 12/1 and tchd 16/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,1,8,7,12,1,Among The Pines (IRE),4,G,146,,1:33.73,93.73,101.00,W J Lee,M C Grassick,,–,–,Poets Word (IRE),Pine Valley (IRE),Entrepreneur,M C Grassick,Dwelt start - always behind(op 66/1 tchd 125/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,10,9,1,12.25,0.2,Bona Verba (IRE),3,F,129,,1:33.82,93.82,51.00,Ross Coakley,J S Bolger,,–,–,Dawn Approach (IRE),Verbosity (IRE),Vocalised,Mrs J S Bolger,Never better than midfield(op 80/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,11,10,8,19.25,7,Miss Americana (GB),3,F,129,,1:35.18,95.18,251.00,Seamie Heffernan,Charles OBrien,,–,–,Sea The Moon (GER),Swansdown GB,Dubawi,Painestown Syndicate,Took keen hold - towards rear throughout(op 200/1 tchd 300/1)
2025-05-11,IRE,Leopardstown (IRE),1:10,FITZ AGRIPLANT Maiden,Flat,,,,3yo+,,7f,7f,1457,Good,11,2,11,10,49.25,30,Triumphant Knight (IRE),5,G,146,,1:41.18,101.18,201.00,Leigh Roche,William J Fitzpatrick,,–,–,Decorated Knight (GB),Crossing GB,Cape Cross,Mrs Patricia Fitzpatrick,Lost many lengths start - raced in last and detached throughout (jockey said gelding dwelt in the stalls and never got competitive)(op 100/1)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,6,1,6,0,0,Roosevelt (GB),3,C,134,,2:41.94,161.94,8.00,Wayne Lordan,A P OBrien,€8850,–,–,Frankel (GB),Materialistic GB,Oasis Dream,Mrs John Magniermichael Taborderrick Smithpeter M Brant,Made all - set steady pace - faced challenges from over 2f out - ridden over 1f out - joined inside final 110yds - just prevailed (jockey said colt leaned right up the straight)(op 13/2)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,2,2,2,0.2,0.2,Delta (GB),3,C,134,t,2:41.98,161.98,7.50,Dylan Browne McMonagle,Joseph Patrick OBrien,€2850,–,–,Kittens Joy (USA),Simple Verse (IRE),Duke Of Marmalade,Qatar Racing Limited,Prominent on inner - went second 1f out - joined winner inside final 110yds - just held(op 11/2 tchd 5/1)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,8,3,1,2.25,2,Vorfreude (IRE),3,G,134,,2:42.39,162.39,4.33,Gary Carroll,Joseph G Murphy,€1350,85,–,Bated Breath (GB),Sea Of Joy (IRE),Galileo,T Egan,Took keen hold - midfield - headway over 1f out - kept on final 110yds(op 9/2 tchd 16/5 and tchd 5/1)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,5,4,8,2.5,0.3,Lombardi Trophy (IRE),3,C,134,,2:42.44,162.44,3.25,Gavin Ryan,Donnacha Aidan OBrien,€600,–,–,Galileo (IRE),Chanting (USA),Danehill,M Tabor Mrs John Magnier,Raced in second - pressed winner over 2f out - lost second 1f out - no extra final 110yds(op 2/1)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,4,5,5,4.5,2,Kasgani (IRE),3,C,134,,2:42.84,162.84,19.00,Chris Hayes,D K Weld,€300,–,–,Sea The Stars (IRE),Kastasa (IRE),Rock Of Gibraltar,Exors Of The Late H H Aga Khan,Took keen hold - towards rear - headway on outer 2f out - weakened final 110yds(op 11/1 tchd 10/1)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,1,6,3,6,1.5,Dabashan (IRE),3,C,134,,2:43.14,163.14,4.33,Ben Coen,J P Murtagh,€150,–,–,Teofilo (IRE),Dabulena (IRE),Siyouni,Exors Of The Late H H Aga Khan,Awkward start - in rear - headway over 1f out - not reach leaders(tchd 16/5 and tchd 7/2)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,3,7,7,6.25,0.2,Jr Mahon (IRE),3,C,134,,2:43.23,163.23,34.00,Scott McCullagh,Mrs John Harrington,,–,–,Wootton Bassett (GB),Rythmique (IRE),Casamento,Alpha Racing,In touch with leaders - weakened 2f out(op 20/1 tchd 40/1)
2025-05-11,IRE,Leopardstown (IRE),1:45,Captain Dara Fitzpatrick Memorial Maiden,Flat,,,,3yo,,1m4f,12f,2414,Good,8,7,8,4,11.75,5.5,Slaney Gorge (IRE),3,C,134,,2:44.29,164.29,19.00,Ross Coakley,J S Bolger,,–,–,Teofilo (IRE),Slaney East (IRE),New Approach,Mrs J S Bolger,Slowly away - ran green throughout - always behind(op 40/1)
2025-05-11,IRE,Leopardstown (IRE),2:55,Porsche In Support Of Breast Cancer Ireland Amethyst Stakes (),Flat,,Listed,,3yo+,,1m,8f,1609,Good,6,4,1,4,0,0,Chicago Critic (GB),4,G,135,,1:41.00,101.00,15.00,Ben Coen,J P Murtagh,€26550,106,–,Night Of Thunder (IRE),Criticism GB,Machiavellian,Sam Mencoff Tony Smurfit,Took keen hold - soon steadied and held up in last - headway on outer and led 1f out - ridden out (trainer's rep said - regarding the apparent improvement in form - that gelding improved for the run and step up in trip)(op 10/1 tchd 16/1)
2025-05-11,IRE,Leopardstown (IRE),2:55,Porsche In Support Of Breast Cancer Ireland Amethyst Stakes (),Flat,,Listed,,3yo+,,1m,8f,1609,Good,6,5,2,3,1.75,1.75,Kortez Bay (IRE),4,G,135,,1:41.35,101.35,26.00,Robbie Colgan,Ms Sheila Lavery,€8550,106,–,New Bay (GB),Kayak GB,Singspiel,Joanne Lavery John Lavery,Led narrowly - headed and pressed leader after 1f - briefly led over 1f out - kept on final 110yds(op 14/1 tchd 28/1)
2025-05-11,IRE,Leopardstown (IRE),2:55,Porsche In Support Of Breast Cancer Ireland Amethyst Stakes (),Flat,,Listed,,3yo+,,1m,8f,1609,Good,6,3,3,5,2.25,.5,Mutasarref (GB),7,G,138,,1:41.45,101.45,4.33,James Ryan,G M Lyons,€4050,112,–,Dark Angel (IRE),Mulkeyya (IRE),Mawatheeq,Eleanora Kennedy,Took keen hold - in touch with leaders - headway and pressed leaders over 1f out - no extra final 110yds(op 7/2)
2025-05-11,IRE,Leopardstown (IRE),2:55,Porsche In Support Of Breast Cancer Ireland Amethyst Stakes (),Flat,,Listed,,3yo+,,1m,8f,1609,Good,6,7,4,2,4,1.75,Wahdan (IRE),4,C,135,,1:41.80,101.80,34.00,Dylan Browne McMonagle,Joseph Patrick OBrien,€1800,104,–,Siyouni (FR),Lamorlaye (IRE),Danehill Dancer,He Sh Joaan Bin Hamad Al Thani Khalifa Mohammed Al Attiyah,Dwelt start - soon prominent - led but pestered after 1f - headed over 1f out - weakened final 110yds(op 28/1 tchd 40/1)
2025-05-11,IRE,Leopardstown (IRE),2:55,Porsche In Support Of Breast Cancer Ireland Amethyst Stakes (),Flat,,Listed,,3yo+,,1m,8f,1609,Good,6,2,5,6,5,1,Lord Massusus (IRE),5,G,138,h,1:42.00,102.00,5.50,Gary Carroll,Joseph G Murphy,€900,107,–,Markaz (IRE),Wajaha (IRE),Haafhd,John N Bourke,Took keen hold - prominent on outer - lost position and no extra over 1f out (vet said gelding was post race normal)(op 11/2 tchd 4/1)
2025-05-11,IRE,Leopardstown (IRE),2:55,Porsche In Support Of Breast Cancer Ireland Amethyst Stakes (),Flat,,Listed,,3yo+,,1m,8f,1609,Good,6,6,6,1,5,0.1,Layfayette (IRE),8,G,135,t,1:42.02,102.02,51.00,Chris Hayes,Noel Meade,€450,107,–,French Navy (GB),Scala Romana (IRE),Holy Roman Emperor,Mrs Patricia Hunt,Slowly into stride - soon in touch with leaders on inner - no extra over 1f out(op 40/1)
2025-05-11,IRE,Leopardstown (IRE),3:30,Cashel Palace Hotel Derby Trial Stakes,Flat,,Group 3,,3yo,,1m2f,10f,2012,Good,5,2,1,3,0,0,Delacroix (IRE),3,C,131,,2:10.59,130.59,1.33,Wayne Lordan,A P OBrien,€59000,116,–,Dubawi (IRE),Tepin (USA),Bernstein,Derrick Smith Mrs John Magnier Michael Tabor,Raced in second - pressed leader halfway - led going easily 2f out - ridden and went clear inside final furlong - readily(tchd 2/7)
2025-05-11,IRE,Leopardstown (IRE),3:30,Cashel Palace Hotel Derby Trial Stakes,Flat,,Group 3,,3yo,,1m2f,10f,2012,Good,5,3,2,1,2.75,2.75,Purview (GB),3,C,131,,2:11.14,131.14,12.00,Chris Hayes,D K Weld,€19000,–,–,Kingman (GB),Variable GB,Sea The Stars,Juddmonte,In touch with leaders - headway and went second over 1f out - kept on final 110yds - no match for winner(op 14/1 tchd 16/1)
2025-05-11,IRE,Leopardstown (IRE),3:30,Cashel Palace Hotel Derby Trial Stakes,Flat,,Group 3,,3yo,,1m2f,10f,2012,Good,5,5,3,2,6.75,4,Tennessee Stud (IRE),3,C,131,,2:11.94,131.94,8.00,Dylan Browne McMonagle,Joseph Patrick OBrien,€9000,110,–,Wootton Bassett (GB),In My Dreams (IRE),Sadlers Wells,Westerbergtabormagniersmith,In touch with leaders - went third inside final 110yds - no match for first two(op 6/1 tchd 15/2)
2025-05-11,IRE,Leopardstown (IRE),3:30,Cashel Palace Hotel Derby Trial Stakes,Flat,,Group 3,,3yo,,1m2f,10f,2012,Good,5,4,4,4,7.5,.75,Rock Of Cashel (IRE),3,C,131,,2:12.09,132.09,29.00,Gavin Ryan,A P OBrien,€4000,103,–,Wootton Bassett (GB),Best In The World (IRE),Galileo,Michael Tabor Derrick Smith Mrs John Magnier,Led - pestered halfway - headed 2f out - weakened inside final furlong(tchd 33/1)
2025-05-11,IRE,Leopardstown (IRE),3:30,Cashel Palace Hotel Derby Trial Stakes,Flat,,Group 3,,3yo,,1m2f,10f,2012,Good,5,1,5,5,8.25,.75,Acapulco Bay (IRE),3,C,131,,2:12.24,132.24,7.50,W J Lee,A P OBrien,€2000,100,–,Dubawi (IRE),Je Ne Regretterien GB,Galileo,Westerberg Mrs J Magnier M Tabor D Smith,Raced in last throughout - never dangerous(tchd 7/1)
2025-05-11,IRE,Leopardstown (IRE),4:05,Its Family Day At Leopardstown Fillies Maiden,Flat,,,,3yo+,F,1m2f,10f,2012,Good,6,2,1,6,0,0,Butterfly Wings (USA),3,F,127,t,2:7.46,127.46,3.00,Wayne Lordan,A P OBrien,€8850,83,–,Justify (USA),Butterflies (IRE),Galileo,Mrs John Magnier Michael Tabor Derrick Smith,Prominent on outer - pressed leader over 2f out - led over 1f out - ridden and edged left inside final furlong - soon went clear - comfortably(op 9/4 tchd 5/2)
